id,entity_id,CategoryName,sku,name,description,shortdesc,price,link,image,Brand,Rating,CaffeineType,Count,Flavored,Seasonal,Instock,Facebook,IsKCup
2137,4678,"",0,"","","",25.95,http://www.coffeeforless.com/new-york-coffee-decaf-midnight-in-manhattan-ground-coffee-1lb-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//n/e/new-york-coffee-decaf-midnight-in-manhattan-ground-coffee-1lb-bag.jpg,"",0,Decaffeinated,1,"","",Yes,1,""
2138,4679,"",0,"","","",114.95,http://www.coffeeforless.com/new-york-coffee-decaf-midnight-in-manhattan-ground-coffee-5lb-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//n/e/new-york-coffee-decaf-midnight-in-manhattan-ground-coffee-5lb-bag.jpg,"",0,Decaffeinated,1,"","",Yes,1,""
2139,4680,"",0,"","","",413.99,http://www.coffeeforless.com/oasis-black-bpd1sk-cook-n-cold-bottled-water-cooler.html,http://mcdn.coffeeforless.com/media/catalog/product//o/a/oasis-black-bpd1sk-cook-n-cold-bottled-water-cooler.jpg,"",0,"",0,"","",Yes,1,""
2140,4681,"",0,"","","",956.99,http://www.coffeeforless.com/oasis-odyssey-cooler-with-adjoining-refrigerator-water-cooler.html,http://mcdn.coffeeforless.com/media/catalog/product//o/a/oasis-odyssey-cooler-with-adjoining-refrigerator-water-cooler.jpg,"",0,"",0,"","",Yes,1,""
2141,4682,"",0,"","","",408.99,http://www.coffeeforless.com/oasis-onyx-counter-top-water-cooler.html,http://mcdn.coffeeforless.com/media/catalog/product//o/a/oasis-onyx-counter-top-water-cooler.jpg,"",0,"",0,"","",Yes,1,""
2142,4683,"",0,"","","",425,http://www.coffeeforless.com/oasis-1-piece-hot-tank-bpo1shs-white-hot-n-cold-water-cooler.html,http://mcdn.coffeeforless.com/media/catalog/product//o/a/oasis-1-piece-hot-tank-bpo1shs-white-hot-n-cold-water-cooler.jpg,"",0,"",0,"","",Yes,1,""
2143,4684,"",0,"","","",436.5,http://www.coffeeforless.com/oasis-1-piece-hot-tank-bpo1shs-black-hot-n-cold-water-cooler.html,http://mcdn.coffeeforless.com/media/catalog/product//o/a/oasis-1-piece-hot-tank-bpo1shs-black-hot-n-cold-water-cooler.jpg,"",0,"",0,"","",Yes,1,""
2144,4687,"",0,"","","",64.99,http://www.coffeeforless.com/lavazza-tierra-espresso-point-cartridges-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-tierra-espresso-point-cartridges-100ct_1.jpg,"",0,Caffeinated,100,"","",No,1,""
2145,4688,"",0,"","","",64.99,http://www.coffeeforless.com/lavazza-crema-aroma-gran-espresso-point-cartridges-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-crema-aroma-gran-espresso-point-cartridges-100ct.jpg,"",0,Caffeinated,100,"","",Yes,1,""
2146,4689,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-black-loose-leaf-tea-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-black-loose-leaf-tea-cartridges-50ct.jpg,"",0,"",50,"","",No,1,""
2147,4690,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-lemon-tea-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-lemon-tea-cartridges-50ct.jpg,"",0,"",50,"","",Yes,1,""
2148,4691,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-mixed-berry-tea-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-mixed-berry-tea-cartridges-50ct.jpg,"",0,"",50,"","",Yes,1,""
2149,4692,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-peach-tea-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-peach-tea-cartridges-50ct.jpg,"",0,"",50,"","",Yes,1,""
2150,4693,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-mint-tea-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-mint-tea-cartridges-50ct.jpg,"",0,"",50,"","",Yes,1,""
2151,4694,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-green-tea-with-lemon-mint-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-green-tea-with-lemon-mint-cartridges-50ct.jpg,"",0,"",50,"","",No,1,""
2152,4695,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-jasmine-white-grape-herbal-tea-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-jasmine-white-grape-herbal-tea-cartridges-50ct.jpg,"",0,"",50,"","",No,1,""
2153,4696,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-apple-cinnamon-herbal-tea-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-apple-cinnamon-herbal-tea-cartridges-50ct.jpg,"",0,"",50,"","",No,1,""
2154,4698,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-barley-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-barley-cartridges-50ct.jpg,"",0,"",50,"","",No,1,""
2155,4699,"",0,"","","",42.99,http://www.coffeeforless.com/lavazza-di-piu-milk-product-cartridges-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-di-piu-milk-product-cartridges-50ct.jpg,"",0,"",50,"","",Yes,1,""
2156,4700,"",0,"","","",68.99,http://www.coffeeforless.com/lavazza-blue-espresso-tierra-capsules-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-espresso-tierra-capsules-100ct.jpg,"",0,Caffeinated,100,"","",No,1,""
2157,4701,"",0,"","","",68.99,http://www.coffeeforless.com/lavazza-blue-espresso-rotondo-capsules-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-espresso-rotondo-capsules-100ct.jpg,"",0,Caffeinated,100,"","",No,1,""
2158,4702,"",0,"","","",94.99,http://www.coffeeforless.com/lavazza-blue-espresso-rotondo-capsules-bidose-double-shot-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-espresso-rotondo-capsules-bidose-double-shot-100ct.jpg,"",0,Caffeinated,100,"","",No,1,""
2159,4703,"",0,"","","",94.99,http://www.coffeeforless.com/lavazza-blue-espresso-intenso-capsules-bidose-double-shot-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-espresso-intenso-capsules-bidose-double-shot-100ct.jpg,"",0,Caffeinated,100,"","",Yes,1,""
2160,4704,"",0,"","","",68.99,http://www.coffeeforless.com/lavazza-blue-espresso-decaffeinato-capsules-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-espresso-decaffeinato-capsules-100ct.jpg,"",0,Decaffeinated,100,"","",Yes,1,""
2161,4705,"",0,"","","",68.99,http://www.coffeeforless.com/lavazza-blue-caffe-crema-gusto-dolce-capsules-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-caffe-crema-gusto-dolce-capsules-100ct.jpg,"",0,Caffeinated,100,"","",No,1,""
2162,4706,"",0,"","","",68.99,http://www.coffeeforless.com/lavazza-blue-espresso-delicato-capsules-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-espresso-delicato-capsules-100ct.jpg,"",0,Caffeinated,100,"","",No,1,""
2163,4707,"",0,"","","",68.99,http://www.coffeeforless.com/lavazza-blue-espresso-decaffeinato-soave-capsules-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-espresso-decaffeinato-soave-capsules-100ct.jpg,"",0,Decaffeinated,100,"","",No,1,""
2164,4708,"",0,"","","",46.99,http://www.coffeeforless.com/lavazza-blue-green-tea-capsules-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-green-tea-capsules-50ct.jpg,"",0,"",50,"","",No,1,""
2165,4709,"",0,"","","",46.99,http://www.coffeeforless.com/lavazza-blue-jasmine-white-grape-herbal-tea-capsules-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-jasmine-white-grape-herbal-tea-capsules-50ct.jpg,"",0,"",50,"","",No,1,""
2166,4710,"",0,"","","",46.99,http://www.coffeeforless.com/lavazza-blue-barley-capsules-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-barley-capsules-50ct.jpg,"",0,"",50,"","",No,1,""
2167,4711,"",0,"","","",46.99,http://www.coffeeforless.com/lavazza-blue-apple-cinnamon-herbal-tea-capsules-50ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-blue-apple-cinnamon-herbal-tea-capsules-50ct.jpg,"",0,"",50,"","",No,1,""
2168,4712,"",0,"","","",159.99,http://www.coffeeforless.com/lavazza-grand-espresso-coffee-beans-6-2-2lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-grand-espresso-coffee-beans-6-2-2lb-bags.jpg,"",0,Caffeinated,6,"","",Yes,1,""
2169,4713,"",0,"","","",212.99,http://www.coffeeforless.com/lavazza-supercrema-espresso-coffee-beans-6-2-2lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-supercrema-espresso-coffee-beans-6-2-2lb-bags.jpg,"",0,Caffeinated,6,"","",No,1,""
2170,4714,"",0,"","","",159.99,http://www.coffeeforless.com/lavazza-top-class-espresso-coffee-beans-6-2-2lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-top-class-espresso-coffee-beans-6-2-2lb-bags.jpg,"",0,Caffeinated,6,"","",Yes,1,""
2171,4715,"",0,"","","",229.99,http://www.coffeeforless.com/lavazza-pienaroma-espresso-coffee-beans-6-2-2lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-pienaroma-espresso-coffee-beans-6-2-2lb-bags.jpg,"",0,Caffeinated,6,"","",No,1,""
2172,4716,"",0,"","","",229.99,http://www.coffeeforless.com/lavazza-gold-selection-espresso-coffee-beans-6-2-2lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-gold-selection-espresso-coffee-beans-6-2-2lb-bags.jpg,"",0,Caffeinated,6,"","",No,1,""
2173,4717,"",0,"","","",239.99,http://www.coffeeforless.com/lavazza-gran-riserva-espresso-coffee-beans-6-2-2lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-gran-riserva-espresso-coffee-beans-6-2-2lb-bags.jpg,"",0,Caffeinated,6,"","",No,1,""
2174,4718,"",0,"","","",199.99,http://www.coffeeforless.com/lavazza-tierra-intenso-espresso-coffee-beans-6-2-2lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-tierra-intenso-espresso-coffee-beans-6-2-2lb-bags.jpg,"",0,Caffeinated,6,"","",No,1,""
2175,4719,"",0,"","","",44.99,http://www.coffeeforless.com/lavazza-tierra-decaf-sachet-espresso-ground-coffee-80-sachets.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-tierra-decaf-sachet-espresso-ground-coffee-80-sachets.jpg,"",0,Decaffeinated,80,"","",No,1,""
2176,4720,"",0,"","","",169.99,http://www.coffeeforless.com/lavazza-dek-decaf-espresso-coffee-beans-12-1-1lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-dek-decaf-espresso-coffee-beans-12-1-1lb-bags.jpg,"",0,Decaffeinated,12,"","",Yes,1,""
2177,4721,"",0,"","","",209.99,http://www.coffeeforless.com/lavazza-dek-decaf-espresso-ground-coffee-20-8-8oz-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-dek-decaf-espresso-ground-coffee-20-8-8oz-packs.jpg,"",0,Decaffeinated,20,"","",No,1,""
2178,4722,"",0,"","","",89.99,http://www.coffeeforless.com/lavazza-espresso-pods-gran-crema-coffee-pods-150ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-espresso-pods-gran-crema-coffee-pods-150ct.jpg,"",0,Caffeinated,150,"","",Yes,1,""
2179,4723,"",0,"","","",79.99,http://www.coffeeforless.com/lavazza-espresso-pods-dek-decaf-coffee-pods-6-18ct-boxes.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-espresso-pods-dek-decaf-coffee-pods-6-18ct-boxes.jpg,"",0,Decaffeinated,108,"","",No,1,""
2180,4724,"",0,"","","",179.99,http://www.coffeeforless.com/lavazza-espresso-bar-espresso-ground-coffee-20-8-8oz-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-espresso-bar-espresso-ground-coffee-20-8-8oz-packs.jpg,"",0,Caffeinated,20,"","",No,1,""
2181,4725,"",0,"","","",409.99,http://www.coffeeforless.com/lavazza-gran-filtro-paper-pods-coffee-pods-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-gran-filtro-paper-pods-coffee-pods-1000ct.jpg,"",0,Caffeinated,1000,"","",Yes,1,""
2182,4726,"",0,"","","",159.99,http://www.coffeeforless.com/lavazza-gran-filtro-decaf-coffee-beans-12-1-2lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-gran-filtro-decaf-coffee-beans-12-1-2lb-bags.jpg,"",0,Decaffeinated,12,"","",Yes,1,""
2183,4727,"",0,"","","",159.99,http://www.coffeeforless.com/lavazza-gran-filtro-decaf-ground-coffee-20-8oz-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-gran-filtro-decaf-ground-coffee-20-8oz-packs.jpg,"",0,Decaffeinated,160,"","",No,1,""
2184,4728,"",0,"","","",209.99,http://www.coffeeforless.com/lavazza-gran-filtro-decaf-paper-pods-coffee-pods-500ct.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-gran-filtro-decaf-paper-pods-coffee-pods-500ct.jpg,"",0,Decaffeinated,500,"","",Yes,1,""
2185,4729,"",0,"","","",76.99,http://www.coffeeforless.com/lavazza-tierra-intenso-ground-coffee-30-2-25oz-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-tierra-intenso-ground-coffee-30-2-25oz-packs.jpg,"",0,Caffeinated,30,"","",No,1,""
2186,4730,"",0,"","","",129.99,http://www.coffeeforless.com/lavazza-gran-filtro-ground-coffee-20-8oz-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-gran-filtro-ground-coffee-20-8oz-packs.jpg,"",0,Caffeinated,20,"","",No,1,""
2187,4731,"",0,"","","",134.99,http://www.coffeeforless.com/lavazza-gran-filtro-dark-roast-ground-coffee-20-8oz-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-gran-filtro-dark-roast-ground-coffee-20-8oz-packs.jpg,"",0,"",20,"","",No,1,""
2188,4732,"",0,"","","",94.99,http://www.coffeeforless.com/lavazza-filtro-classico-ground-coffee-20-8oz-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//l/a/lavazza-filtro-classico-ground-coffee-20-8oz-packs.jpg,"",0,Caffeinated,20,"","",No,1,""
2189,4737,"",0,"","","",17.99,http://www.coffeeforless.com/eatwhatever-breath-mints-3-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//e/a/eatwhatever-breath-mints-3-packs.jpg,"",0,"",0,"","",No,1,""
2190,4738,"",0,"","","",34.99,http://www.coffeeforless.com/eatwhatever-breath-mints-9-packs.html,http://mcdn.coffeeforless.com/media/catalog/product//e/a/eatwhatever-breath-mints-9-packs.jpg,"",0,"",0,"","",No,1,""
2191,4739,"",0,"","","",49.99,http://www.coffeeforless.com/new-york-coffee-100-kona-coffee-beans-1lb-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//n/e/new-york-coffee-100-kona-coffee-beans-1lb-bag.jpg,"",0,Caffeinated,1,No,No,Yes,1,""
2192,4740,"",0,"","","",240,http://www.coffeeforless.com/new-york-coffee-100-kona-coffee-beans-5lb-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//n/e/new-york-coffee-100-kona-coffee-beans-5lb-bag.jpg,"",0,Caffeinated,1,No,No,Yes,1,""
2193,4741,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-donut-shop-blend-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-donut-shop-blend-coffee-pods-18ct-temp.jpg,"",3,Caffeinated,18,No,"",Yes,1,""
2194,4742,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-100-colombian-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-100-colombian-coffee-pods-18ct.jpg,"",5,Caffeinated,18,No,"",Yes,1,""
2195,4743,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-dark-kenya-aa-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-dark-kenya-aa-coffee-pods-18ct-temp.jpg,"",4,Caffeinated,18,No,"",Yes,1,""
2196,4744,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-fair-trade-organic-small-village-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-fair-trade-organic-small-village-coffee-pods-18ct.jpg,"",5,Caffeinated,18,No,"",Yes,1,""
2197,4745,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-fair-trade-organic-french-roast-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-fair-trade-organic-french-roast-coffee-pods-18ct.jpg,"",3,Caffeinated,18,No,"",Yes,1,""
2198,4746,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-decaf-colombian-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-decaf-colombian-coffee-pods-18ct-temp.jpg,"",5,Decaffeinated,18,No,"",Yes,1,""
2199,4747,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-decaf-french-vanilla-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-decaf-french-vanilla-coffee-pods-18ct-temp.jpg,"",5,Decaffeinated,18,Yes,"",Yes,1,""
2200,4748,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-hazelnut-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-hazelnut-coffee-pods-18ct-temp.jpg,"",5,Caffeinated,18,Yes,"",Yes,1,""
2201,4749,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-creme-brulee-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-creme-brulee-coffee-pods-18ct-temp.jpg,"",5,Caffeinated,18,Yes,"",Yes,1,""
2202,4750,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-cappuccino-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-cappuccino-coffee-pods-18ct-temp.jpg,"",3,Caffeinated,18,Yes,"",Yes,1,""
2203,4751,"",0,"","","",6.99,http://www.coffeeforless.com/baronet-coffee-egg-nog-coffee-pods-18ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/baronet-coffee-egg-nog-coffee-pods-18ct-temp.jpg,"",0,Caffeinated,18,Yes,"",No,1,""
2204,4752,"",0,"","","",37.99,http://www.coffeeforless.com/aloha-island-100-pure-kona-gold-medium-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-100-pure-kona-gold-medium-roast-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",No,1,""
2205,4753,"",0,"","","",37.99,http://www.coffeeforless.com/aloha-island-100-pure-kona-gold-medium-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-100-pure-kona-gold-medium-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",No,1,""
2206,4754,"",0,"","","",37.99,http://www.coffeeforless.com/aloha-island-100-pure-kona-gold-espresso-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-100-pure-kona-gold-espresso-roast-coffee-beans-8oz-bag_1.jpg,"",0,Caffeinated,1,"","",No,1,""
2207,4755,"",0,"","","",37.99,http://www.coffeeforless.com/aloha-island-100-pure-kona-gold-espresso-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-100-pure-kona-gold-espresso-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",No,1,""
2208,4756,"",0,"","","",38.5,http://www.coffeeforless.com/aloha-island-100-pure-kona-platinum-light-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-100-pure-kona-platinum-light-roast-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",No,1,""
2209,4757,"",0,"","","",38.5,http://www.coffeeforless.com/aloha-island-100-pure-kona-platinum-light-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-100-pure-kona-platinum-light-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",No,1,""
2210,4758,"",0,"","","",38.99,http://www.coffeeforless.com/aloha-island-100-pure-kona-private-reserve-diamond-med-light-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-100-pure-kona-private-reserve-diamond-med-light-roast-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",No,1,""
2211,4759,"",0,"","","",38.99,http://www.coffeeforless.com/aloha-island-100-pure-kona-private-reserve-diamond-med-light-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-100-pure-kona-private-reserve-diamond-med-light-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",No,1,""
2212,4760,"",0,"","","",25.99,http://www.coffeeforless.com/aloha-island-organic-kona-blend-coffee-gold-ii-medium-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-organic-kona-blend-coffee-gold-ii-medium-roast-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2213,4761,"",0,"","","",25.99,http://www.coffeeforless.com/aloha-island-organic-kona-blend-coffee-gold-ii-medium-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-organic-kona-blend-coffee-gold-ii-medium-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",No,1,""
2214,4762,"",0,"","","",25.99,http://www.coffeeforless.com/aloha-island-organic-kona-blend-coffee-espresso-ii-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-organic-kona-blend-coffee-espresso-ii-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2215,4763,"",0,"","","",25.99,http://www.coffeeforless.com/aloha-island-organic-kona-blend-coffee-espresso-ii-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-organic-kona-blend-coffee-espresso-ii-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2216,4764,"",0,"","","",26.99,http://www.coffeeforless.com/aloha-island-organic-kona-blend-coffee-platinum-ii-light-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-organic-kona-blend-coffee-platinum-ii-light-roast-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2217,4765,"",0,"","","",26.99,http://www.coffeeforless.com/aloha-island-organic-kona-blend-coffee-platinum-ii-light-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-organic-kona-blend-coffee-platinum-ii-light-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2218,4766,"",0,"","","",27.99,http://www.coffeeforless.com/aloha-island-organic-kona-blend-coffee-diamond-ii-med-light-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-organic-kona-blend-coffee-diamond-ii-med-light-roast-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2219,4767,"",0,"","","",27.99,http://www.coffeeforless.com/aloha-island-organic-kona-blend-coffee-diamond-ii-med-light-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-organic-kona-blend-coffee-diamond-ii-med-light-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2220,4768,"",0,"","","",21.99,http://www.coffeeforless.com/aloha-island-island-sunset-medium-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-island-sunset-medium-roast-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2221,4769,"",0,"","","",21.99,http://www.coffeeforless.com/aloha-island-island-sunset-medium-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-island-sunset-medium-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2222,4770,"",0,"","","",21.99,http://www.coffeeforless.com/aloha-island-chill-out-swp-decaf-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-chill-out-swp-decaf-coffee-beans-8oz-bag.jpg,"",0,Decaffeinated,1,"","",Yes,1,""
2223,4771,"",0,"","","",21.99,http://www.coffeeforless.com/aloha-island-chill-out-swp-decaf-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-chill-out-swp-decaf-ground-coffee-8oz-bag.jpg,"",0,Decaffeinated,1,"","",Yes,1,""
2224,4772,"",0,"","","",21.99,http://www.coffeeforless.com/aloha-island-bonzai-pipeline-dark-roast-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-bonzai-pipeline-dark-roast-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2225,4773,"",0,"","","",21.99,http://www.coffeeforless.com/aloha-island-bonzai-pipeline-dark-roast-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-bonzai-pipeline-dark-roast-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2226,4774,"",0,"","","",21.99,http://www.coffeeforless.com/aloha-island-surfs-up-breakfast-blend-coffee-beans-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-surfs-up_-breakfast-blend-coffee-beans-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
2227,4775,"",0,"","","",21.99,http://www.coffeeforless.com/aloha-island-surfs-up-breakfast-blend-ground-coffee-8oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product//a/l/aloha-island-surfs-up_-breakfast-blend-ground-coffee-8oz-bag.jpg,"",0,Caffeinated,1,"","",Yes,1,""
